,Flare_Number,Flare_ID,Trigger_Time,Max_FOXSI,Mean_FOXSI,Max_HiC,Mean_HiC,Max_FOXSI_C5,Mean_FOXSI_C5,Max_HiC_C5,Mean_HiC_C5,Flare_C5,Flare_Class,Flare_Max_Flux,Peak_Time,Start_to_Peak,Background_Flux,Flare_C5_10min
0,0.0,201702090041.0,539873160.0,2.920399140293739e-07,2.682584465674154e-07,2.673339452030632e-07,2.490333201876638e-07,False,False,False,False,False,B3.8,3.8009338e-07,2017-02-09T00:50:00.000,9.0,1.1591767901109051e-07,False
1,1.0,201702090130.0,539876340.0,1.732371515572595e-06,1.0649356454450754e-06,1.732371515572595e-06,1.4098527572059538e-06,False,False,False,False,False,B4.3,4.3950894e-07,2017-02-09T01:40:00.000,10.0,1.0725744914452662e-07,False
2,2.0,201702090145.0,539876340.0,1.732371515572595e-06,1.0649356454450754e-06,1.732371515572595e-06,1.4098527572059538e-06,False,False,False,False,False,C1.7,1.7020639e-06,2017-02-09T01:51:00.000,6.0,1.7688651610114903e-07,False
3,3.0,201702090231.0,539881140.0,8.910060955713561e-07,7.845519007787516e-07,8.910060955713561e-07,8.910060955713561e-07,False,False,False,False,False,B3.2,3.2963194e-07,2017-02-09T02:40:00.000,9.0,2.0761093821874965e-07,False
4,4.0,201702090255.0,539881140.0,8.910060955713561e-07,7.773774655106536e-07,8.910060955713561e-07,7.912361752460129e-07,False,False,False,False,False,B3.9,3.911416e-07,2017-02-09T02:59:00.000,4.0,1.9707523790657433e-07,False
5,5.0,201702090303.0,539881140.0,8.910060955713561e-07,7.773774655106536e-07,8.910060955713561e-07,7.729631761321798e-07,False,False,False,False,False,B8.7,8.738849e-07,2017-02-09T03:09:00.000,6.0,3.3869207527459366e-07,False
6,6.0,201702090321.0,539881740.0,5.155396252121136e-07,4.913597990707785e-07,1.277752744499594e-06,6.59852048556786e-07,False,False,False,False,False,C2.0,2.05077e-06,2017-02-09T03:26:00.000,5.0,4.693983726156148e-07,False
7,7.0,201702090526.0,539890440.0,9.057353054231498e-07,7.854528689676954e-07,8.526410510967253e-07,6.594938781745441e-07,False,False,False,False,False,B8.8,8.8815443e-07,2017-02-09T05:42:00.000,16.0,9.331724015737564e-08,False
8,8.0,201702090603.0,539892480.0,2.749587508787954e-07,2.6124300234187103e-07,2.829094967182755e-07,2.672629193511966e-07,False,False,False,False,False,B5.2,5.298181e-07,2017-02-09T06:12:00.000,9.0,1.7459143464293447e-07,False
9,10.0,201702090651.0,539895540.0,6.071902589610545e-07,5.434104082269187e-07,5.794486810373201e-07,5.297953293847968e-07,False,False,False,False,False,C1.8,1.8020371e-06,2017-02-09T07:02:00.000,11.0,2.3858072495386295e-07,False
10,11.0,201702090739.0,539898120.0,2.950901603071543e-07,2.8284944164624903e-07,2.950901603071543e-07,2.662418978616188e-07,False,False,False,False,False,B3.2,3.2729199e-07,2017-02-09T07:43:00.000,4.0,1.8649160438144463e-07,False
11,13.0,201702090929.0,539904900.0,1.5724504009995144e-07,1.3557597355884354e-07,1.3864611503322521e-07,1.2108320390780136e-07,False,False,False,False,False,B4.2,4.2583144e-07,2017-02-09T09:37:00.000,8.0,6.312729539104112e-08,False
12,14.0,201702091027.0,539908500.0,9.346161533585473e-08,8.996969569352586e-08,9.099714759486233e-08,8.767135994958153e-08,False,False,False,False,False,B1.8,1.819655e-07,2017-02-09T10:35:00.000,8.0,6.872252100720289e-08,False
13,17.0,201702091152.0,539913480.0,2.3818560634936148e-07,2.2584595171792898e-07,2.2335152038976958e-07,2.214289480662046e-07,False,False,False,False,False,B2.1,2.180733e-07,2017-02-09T12:04:00.000,12.0,5.344861619960284e-08,False
14,21.0,201702151231.0,540434220.0,2.020643279365686e-07,1.1895365759073684e-07,1.1836318947189284e-07,7.857778427933226e-08,False,False,False,False,False,B3.0,3.0003866e-07,2017-02-15T12:42:00.000,11.0,3.593305919480372e-08,False
15,22.0,201702170925.0,540595740.0,1.379181782112937e-07,1.189497922382543e-07,1.2012250749648956e-07,1.0715970688579546e-07,False,False,False,False,False,B2.0,2.007316e-07,2017-02-17T09:32:00.000,7.0,5.742113273754512e-08,False
16,23.0,201702170952.0,540597360.0,9.356048025210839e-08,9.116573096434877e-08,9.356048025210839e-08,9.123829869395195e-08,False,False,False,False,False,B1.5,1.5604955e-07,2017-02-17T09:56:00.000,4.0,8.840636667173385e-08,False
17,35.0,201702201121.0,540861900.0,5.376787157729268e-07,4.603936076819082e-07,4.798563963959168e-07,4.0255235944641754e-07,False,False,False,False,False,B6.3,6.3218783e-07,2017-02-20T11:29:00.000,8.0,1.3382695840391534e-07,False
18,36.0,201702201151.0,540863700.0,3.520438838222617e-07,3.0908230996828934e-07,3.132188624022092e-07,2.813757191688637e-07,False,False,False,False,False,B5.2,5.2721157e-07,2017-02-20T11:56:00.000,5.0,2.4231860606960254e-07,False
19,37.0,201702201341.0,540870360.0,3.063811675474426e-07,2.759458936907322e-07,2.730307926412934e-07,2.5923142743522476e-07,False,False,False,False,False,B7.9,7.9099254e-07,2017-02-20T13:48:00.000,7.0,1.713008686010653e-07,False
20,38.0,201702201412.0,540872340.0,1.0773447911560652e-06,8.533923505638086e-07,8.925334213927272e-07,6.909047556291625e-07,False,False,False,False,False,C1.1,1.1091099e-06,2017-02-20T14:25:00.000,13.0,1.6234230315603781e-07,False
21,39.0,201702201651.0,540882000.0,4.6623205207652063e-07,4.1444855014560744e-07,4.1879175682879577e-07,3.8504876442857494e-07,False,False,False,False,False,B5.1,5.147059e-07,2017-02-20T17:03:00.000,12.0,1.9435853459981445e-07,False
22,43.0,201702210508.0,540926220.0,3.5363299843993445e-07,2.973240782466746e-07,3.0230782499529596e-07,2.6550898724053695e-07,False,False,False,False,False,,4.102217e-07,2017-02-21T05:22:00.000,14.0,1.5237783657084947e-07,False
23,44.0,201702210640.0,540931440.0,2.6793031793204136e-07,2.540649290949659e-07,2.578672990694031e-07,2.4598912773399206e-07,False,False,False,False,False,,3.7927842e-07,2017-02-21T06:45:00.000,5.0,1.932173745444743e-07,False
24,51.0,201702211909.0,540975420.0,1.7454328826715937e-07,1.7243083050288988e-07,1.8980736626872385e-07,1.75802583157747e-07,False,False,False,False,False,,1.7987811e-07,2017-02-21T19:17:00.000,8.0,1.1908748831501725e-07,False
25,53.0,201702212241.0,540989400.0,3.9000312312964525e-07,3.594763029468595e-07,3.5997095437778626e-07,3.382850763955503e-07,False,False,False,False,False,,4.1777022e-07,2017-02-21T22:53:00.000,12.0,1.3076140703560668e-07,False
26,54.0,201702220133.0,540999840.0,1.0043333986686775e-06,9.236214282282162e-07,9.585601219441742e-07,8.400195952162903e-07,False,False,False,False,False,C1.0,1.0009262e-06,2017-02-22T01:51:00.000,18.0,1.55456717720881e-07,False
27,56.0,201702221258.0,541040760.0,5.4458973863802385e-06,4.259320576238679e-06,6.224247499631019e-06,5.192756361793727e-06,True,False,True,True,True,C6.3,6.3901207e-06,2017-02-22T13:27:00.000,29.0,1.3743063220772456e-07,True
29,60.0,201702222101.0,541069860.0,4.40944916135777e-07,3.6425683447305346e-07,3.7781302353323554e-07,3.1094219821170554e-07,False,False,False,False,False,B6.9,6.9678464e-07,2017-02-22T21:13:00.000,12.0,1.4980378182372078e-07,False
30,66.0,201702231032.0,541118700.0,6.891446560075565e-07,6.538462002936285e-07,6.808048169659742e-07,6.06016783422092e-07,False,False,False,False,False,B6.7,6.7843575e-07,2017-02-23T10:54:00.000,22.0,1.4295662253971386e-07,False
31,67.0,201702231414.0,541131660.0,3.239447892156022e-07,3.0895455438439967e-07,3.080897101881419e-07,2.9943646495667053e-07,False,False,False,False,False,B3.1,3.1389007e-07,2017-02-23T14:28:00.000,14.0,1.11202666630561e-07,False
32,69.0,201702232032.0,541153260.0,2.139823038760369e-07,1.7262676976770308e-07,2.0544574397263204e-07,1.7233058713372884e-07,False,False,False,False,False,C2.0,2.0385078e-06,2017-02-23T20:53:00.000,21.0,1.4547784132901143e-07,False
33,70.0,201702240003.0,541167000.0,3.210106171991356e-07,2.5045952156688145e-07,2.586451728348038e-07,2.1037375574906036e-07,False,False,False,False,False,C1.6,1.6509745e-06,2017-02-24T00:12:00.000,9.0,1.1399695409863853e-07,False
34,78.0,201702260626.0,541362000.0,1.4424458072426205e-07,1.2683780425959412e-07,1.5934180908061535e-07,1.3999917314322374e-07,False,False,False,False,False,B1.2,1.241061e-07,2017-02-26T06:37:00.000,11.0,7.68016974461716e-08,False
35,80.0,201702262306.0,541422900.0,3.2820329920468794e-07,2.843371476046741e-07,3.0216935442695103e-07,2.5357604727105354e-07,False,False,False,False,False,B4.5,4.518865e-07,2017-02-26T23:18:00.000,12.0,7.329981599468738e-08,False
36,84.0,201702270452.0,541443540.0,1.0736485478446411e-07,9.834851510959197e-08,9.831742886490247e-08,9.389179211893861e-08,False,False,False,False,False,B1.8,1.834505e-07,2017-02-27T05:00:00.000,8.0,6.91312749268036e-08,False
37,89.0,201702271707.0,541487760.0,4.135339963795559e-07,3.849131644528825e-07,3.9294738485295966e-07,3.614160277720657e-07,False,False,False,False,False,B3.9,3.9615068e-07,2017-02-27T17:23:00.000,16.0,1.3054354042196792e-07,False
38,91.0,201702272002.0,541498200.0,1.351626110590587e-06,1.1103905990239582e-06,1.158662598754745e-06,9.23931509078102e-07,False,False,False,False,False,C1.4,1.400656e-06,2017-02-27T20:17:00.000,15.0,1.0835245944917915e-07,False
39,92.0,201702272134.0,541503540.0,2.3353506151124748e-07,2.0891377516818466e-07,2.118510451509792e-07,1.92727540593296e-07,False,False,False,False,False,B3.6,3.6889418e-07,2017-02-27T21:39:00.000,5.0,1.818744124193472e-07,False
40,100.0,201702280640.0,541535280.0,2.9836957082807203e-07,2.829776519774896e-07,3.242602701902797e-07,2.9743844720542256e-07,False,False,False,False,False,B4.3,4.3744393e-07,2017-02-28T06:51:00.000,11.0,2.9007154012106184e-07,False
41,101.0,201702281135.0,541554360.0,1.0334688340662979e-06,9.312273618888867e-07,9.330030366072606e-07,8.675179401507194e-07,False,False,False,False,False,C1.1,1.1513322e-06,2017-02-28T11:51:00.000,16.0,8.415181440568631e-08,False
42,104.0,201703020115.0,541689540.0,1.1144722122935491e-07,1.0185542720364538e-07,1.02786692934842e-07,9.751888541131848e-08,False,False,False,False,False,B1.7,1.7242603e-07,2017-03-02T01:19:00.000,4.0,9.599817474281735e-08,False
43,109.0,201703021036.0,541723620.0,3.836703683646192e-07,3.709590430389653e-07,3.722349219970056e-07,3.6834470051871904e-07,False,False,False,False,False,B4.7,4.7883753e-07,2017-03-02T10:49:00.000,13.0,1.2552155226330797e-07,False
44,111.0,201703030634.0,541794600.0,2.8961332532162487e-07,2.138212380486948e-07,2.8961332532162487e-07,2.3835521290038741e-07,False,False,False,False,False,B1.8,1.8872899e-07,2017-03-03T06:43:00.000,9.0,5.932793811780357e-08,False
45,114.0,201703030827.0,541801800.0,2.769249363154813e-07,2.401974086296832e-07,2.769249363154813e-07,2.579366480404133e-07,False,False,False,False,False,B1.6,1.6899149e-07,2017-03-03T08:34:00.000,7.0,6.783471917515271e-08,False
