,Flare_Number,Flare_ID,Trigger_Time,Max_FOXSI,Mean_FOXSI,Max_HiC,Mean_HiC,Max_FOXSI_C5,Mean_FOXSI_C5,Max_HiC_C5,Mean_HiC_C5,Flare_C5,Flare_Class,Flare_Max_Flux,Peak_Time,Start_to_Peak,Background_Flux,Flare_C5_10min
1,2.0,201702090145.0,539876940.0,6.827188485658553e-07,6.333352189358266e-07,6.338943876471603e-07,6.23116534370638e-07,False,False,False,False,False,C1.7,1.7020639e-06,2017-02-09T01:51:00.000,6.0,1.7688651610114903e-07,False
3,6.0,201702090321.0,539882580.0,9.476182754042384e-07,8.125279578052869e-07,8.593956977165362e-07,7.411615001728933e-07,False,False,False,False,False,C2.0,2.05077e-06,2017-02-09T03:26:00.000,5.0,4.693983726156148e-07,False
4,7.0,201702090526.0,539890500.0,8.770029467086715e-07,7.241578714456409e-07,7.79511879045458e-07,5.905216653445677e-07,False,False,False,False,False,B8.8,8.8815443e-07,2017-02-09T05:42:00.000,16.0,9.331724015737564e-08,False
5,10.0,201702090651.0,539895600.0,5.775171416644298e-07,5.29473425103788e-07,5.794486810373201e-07,5.280501227389323e-07,False,False,False,False,False,C1.8,1.8020371e-06,2017-02-09T07:02:00.000,11.0,2.3858072495386295e-07,False
6,13.0,201702090929.0,539904960.0,1.4936804859644326e-07,1.2806529525732913e-07,1.3036195412041707e-07,1.1547169975756333e-07,False,False,False,False,False,B4.2,4.2583144e-07,2017-02-09T09:37:00.000,8.0,6.312729539104112e-08,False
7,22.0,201702170925.0,540595740.0,1.379181782112937e-07,1.189497922382543e-07,1.2012250749648956e-07,1.0715970688579546e-07,False,False,False,False,False,B2.0,2.007316e-07,2017-02-17T09:32:00.000,7.0,5.742113273754512e-08,False
8,23.0,201702170952.0,540597360.0,9.356048025210839e-08,9.116573096434877e-08,9.356048025210839e-08,9.123829869395195e-08,False,False,False,False,False,B1.5,1.5604955e-07,2017-02-17T09:56:00.000,4.0,8.840636667173385e-08,False
9,37.0,201702201341.0,540870420.0,2.821642794970103e-07,2.6671588670978963e-07,2.730307926412934e-07,2.5285223159698944e-07,False,False,False,False,False,B7.9,7.9099254e-07,2017-02-20T13:48:00.000,7.0,1.713008686010653e-07,False
10,51.0,201702211909.0,540975420.0,1.7454328826715937e-07,1.7243083050288988e-07,1.8980736626872385e-07,1.75802583157747e-07,False,False,False,False,False,,1.7987811e-07,2017-02-21T19:17:00.000,8.0,1.1908748831501725e-07,False
11,54.0,201702220133.0,540998580.0,1.961791156190884e-07,1.8429835790811921e-07,2.1039345199369563e-07,1.9429937481163506e-07,False,False,False,False,False,C1.0,1.0009262e-06,2017-02-22T01:51:00.000,18.0,1.55456717720881e-07,False
12,56.0,201702221258.0,541040820.0,5.903809778828872e-06,4.73567888548132e-06,6.2601984609500505e-06,5.5656360018474516e-06,True,False,True,True,True,C6.3,6.3901207e-06,2017-02-22T13:27:00.000,29.0,1.3743063220772456e-07,True
14,60.0,201702222101.0,541069860.0,4.40944916135777e-07,3.6425683447305346e-07,3.7781302353323554e-07,3.1094219821170554e-07,False,False,False,False,False,B6.9,6.9678464e-07,2017-02-22T21:13:00.000,12.0,1.4980378182372078e-07,False
15,65.0,201702230834.0,541111140.0,1.9844148368974857e-07,1.7776562799554085e-07,1.8012198665928736e-07,1.64390158374772e-07,False,False,False,False,False,B2.2,2.2599956e-07,2017-02-23T08:41:00.000,7.0,1.1992145232397888e-07,False
16,66.0,201702231032.0,541118700.0,6.891446560075565e-07,6.538462002936285e-07,6.808048169659742e-07,6.06016783422092e-07,False,False,False,False,False,B6.7,6.7843575e-07,2017-02-23T10:54:00.000,22.0,1.4295662253971386e-07,False
17,69.0,201702232032.0,541153260.0,2.139823038760369e-07,1.7262676976770308e-07,2.0544574397263204e-07,1.7233058713372884e-07,False,False,False,False,False,C2.0,2.0385078e-06,2017-02-23T20:53:00.000,21.0,1.4547784132901143e-07,False
18,70.0,201702240003.0,541166760.0,7.092326654856151e-07,4.4397015130925865e-07,4.4390759512680233e-07,3.183515673299553e-07,False,False,False,False,False,C1.6,1.6509745e-06,2017-02-24T00:12:00.000,9.0,1.1399695409863853e-07,False
19,91.0,201702272002.0,541498260.0,1.2568960983116995e-06,1.0152868981094798e-06,1.0652197488525417e-06,8.38146490877989e-07,False,False,False,False,False,C1.4,1.400656e-06,2017-02-27T20:17:00.000,15.0,1.0835245944917915e-07,False
20,97.0,201702280027.0,541513920.0,7.401031325571239e-07,6.836249326624966e-07,7.401031325571239e-07,7.047426606732188e-07,False,False,False,False,False,B7.3,7.3382273e-07,2017-02-28T00:44:00.000,17.0,2.62576577370055e-07,False
21,100.0,201702280640.0,541535280.0,2.9836957082807203e-07,2.829776519774896e-07,3.242602701902797e-07,2.9743844720542256e-07,False,False,False,False,False,B4.3,4.3744393e-07,2017-02-28T06:51:00.000,11.0,2.9007154012106184e-07,False
22,101.0,201702281135.0,541554360.0,1.0334688340662979e-06,9.312273618888867e-07,9.330030366072606e-07,8.675179401507194e-07,False,False,False,False,False,C1.1,1.1513322e-06,2017-02-28T11:51:00.000,16.0,8.415181440568631e-08,False
23,109.0,201703021036.0,541723440.0,4.060441085584898e-07,3.860482991058234e-07,3.852836414353078e-07,3.7354175219661556e-07,False,False,False,False,False,B4.7,4.7883753e-07,2017-03-02T10:49:00.000,13.0,1.2552155226330797e-07,False
24,111.0,201703030634.0,541794600.0,2.8961332532162487e-07,2.138212380486948e-07,2.8961332532162487e-07,2.3835521290038741e-07,False,False,False,False,False,B1.8,1.8872899e-07,2017-03-03T06:43:00.000,9.0,5.932793811780357e-08,False
25,114.0,201703030827.0,541801740.0,2.6072279979416635e-07,2.3155651263095933e-07,2.769249363154813e-07,2.5020730731739604e-07,False,False,False,False,False,B1.6,1.6899149e-07,2017-03-03T08:34:00.000,7.0,6.783471917515271e-08,False
26,115.0,201703030838.0,541801740.0,2.6072279979416635e-07,2.3155651263095933e-07,2.769249363154813e-07,2.5020730731739604e-07,False,False,False,False,False,B1.9,1.9081732e-07,2017-03-03T08:43:00.000,5.0,1.1378564579445083e-07,False
27,122.0,201703040445.0,541874880.0,1.3983952840135316e-07,1.1346282491331294e-07,1.3983952840135316e-07,1.2323555154125643e-07,False,False,False,False,False,B1.5,1.574544e-07,2017-03-04T04:50:00.000,5.0,5.14217681768514e-08,False
28,123.0,201703040501.0,541874940.0,1.3983952840135316e-07,1.1881178352268762e-07,1.3983952840135316e-07,1.2671951310494478e-07,False,False,False,False,False,B2.3,2.3959853e-07,2017-03-04T05:07:00.000,6.0,1.1391193766030483e-07,False
29,127.0,201703050013.0,541944960.0,1.6243095046775125e-07,1.5928804941722774e-07,1.5994689306353393e-07,1.5429976940595225e-07,False,False,False,False,False,B1.6,1.6701505e-07,2017-03-05T00:22:00.000,9.0,1.0594414590059387e-07,False
30,130.0,201703060228.0,542039640.0,1.055070129041269e-07,1.0114791848536697e-07,1.055070129041269e-07,1.0177297582458777e-07,False,False,False,False,False,B1.3,1.36992e-07,2017-03-06T02:35:00.000,7.0,9.453257376890178e-08,False
31,149.0,201703260225.0,543767580.0,3.4225553235955886e-07,2.5576824214113003e-07,2.7027917326449824e-07,1.9711939103217446e-07,False,False,False,False,False,B5.7,5.780453e-07,2017-03-26T02:34:00.000,9.0,5.089462717933202e-08,False
33,163.0,201703270914.0,543878400.0,4.4989977254772384e-07,3.5765125971920497e-07,3.7091982107995136e-07,2.960927361073118e-07,False,False,False,False,False,B7.3,7.357836e-07,2017-03-27T09:23:00.000,9.0,1.5982503498435108e-07,False
35,165.0,201703271103.0,543884220.0,1.182801156573987e-06,3.65581598771314e-07,5.0681678658293094e-06,1.7888636421048432e-06,False,False,True,False,True,C5.0,5.0370404e-06,2017-03-27T11:12:00.000,9.0,1.5002821385223797e-07,False
36,166.0,201703271331.0,543894060.0,4.0639457665747614e-07,3.7592940316244494e-07,3.7389594353953726e-07,3.616520700688852e-07,False,False,False,False,False,B7.3,7.393639e-07,2017-03-27T13:43:00.000,12.0,1.677494623208986e-07,False
37,167.0,201703271406.0,543895980.0,3.239715908875951e-07,2.8510137894954823e-07,3.4261694281667587e-07,2.8445302291402186e-07,False,False,False,False,False,B6.8,6.8302154e-07,2017-03-27T14:16:00.000,10.0,2.3160262685451016e-07,False
38,168.0,201703271436.0,543896880.0,2.6973972921950917e-07,2.364839133406349e-07,3.427856825055642e-07,2.717137874697073e-07,False,False,False,False,False,B3.6,3.629401e-07,2017-03-27T14:45:00.000,9.0,2.237783718328501e-07,False
39,169.0,201703271459.0,543898920.0,7.20888749583537e-07,6.4228675000777e-07,7.281872171915893e-07,6.843762889729987e-07,False,False,False,False,False,B5.6,5.6956276e-07,2017-03-27T15:05:00.000,6.0,2.2389075127193792e-07,False
40,170.0,201703271508.0,543898920.0,7.20888749583537e-07,6.4228675000777e-07,7.281872171915893e-07,6.843762889729987e-07,False,False,False,False,False,B7.2,7.281681e-07,2017-03-27T15:16:00.000,8.0,4.848703838433721e-07,False
41,171.0,201703271648.0,543905700.0,1.6716844584152568e-06,1.1433043027864187e-06,2.148023668269161e-06,1.5267564776877407e-06,False,False,False,False,False,B4.9,4.982884e-07,2017-03-27T16:58:00.000,10.0,2.203530726774261e-07,False
42,172.0,201703271700.0,543905700.0,1.6716844584152568e-06,1.1433043027864187e-06,2.148023668269161e-06,1.5267564776877407e-06,False,False,False,False,False,C2.5,2.5515815e-06,2017-03-27T17:12:00.000,12.0,4.208544055472885e-07,False
44,174.0,201703271753.0,543909480.0,8.00984196303034e-07,7.474861263290222e-07,8.794654036137217e-07,7.673900768168096e-07,False,False,False,False,False,B9.1,9.133762e-07,2017-03-27T18:05:00.000,12.0,3.2920195280894404e-07,False
45,175.0,201703271809.0,543909480.0,8.00984196303034e-07,7.474861263290222e-07,8.794654036137217e-07,7.673900768168096e-07,False,False,False,False,True,C7.9,7.992929e-06,2017-03-27T18:20:00.000,11.0,6.575513680218137e-07,False
46,176.0,201703271940.0,543915960.0,7.917352036201919e-07,7.602273512929969e-07,8.342727255694626e-07,7.830939807718096e-07,False,False,False,False,False,B6.6,6.644093e-07,2017-03-27T19:48:00.000,8.0,2.8715336952700454e-07,False
47,177.0,201703271952.0,543915960.0,7.917352036201919e-07,7.602273512929969e-07,8.342727255694626e-07,7.830939807718096e-07,False,False,False,False,False,B8.0,8.0638046e-07,2017-03-27T20:02:00.000,10.0,5.633472142108076e-07,False
48,182.0,201703272340.0,543930240.0,6.487496762019873e-07,5.877935222997621e-07,5.910697495892236e-07,5.686474651156459e-07,False,False,False,False,False,B9.8,9.879593e-07,2017-03-27T23:45:00.000,5.0,5.853048037351982e-07,False
49,183.0,201703280016.0,543932520.0,1.5405994417960756e-06,1.3454009604174644e-06,1.3542286296797101e-06,1.2226331591591588e-06,False,False,False,False,False,C1.7,1.7365903e-06,2017-03-28T00:27:00.000,11.0,5.965424634268857e-07,False
50,184.0,201703280049.0,543934320.0,5.985276629871805e-07,5.42263137504051e-07,5.465883532451699e-07,5.118965304973244e-07,False,False,False,False,False,C1.3,1.3515538e-06,2017-03-28T00:53:00.000,4.0,8.537847406842047e-07,False
51,185.0,201703280147.0,543938040.0,8.848666084304568e-07,7.145893050619634e-07,7.352268198701495e-07,6.030314807503601e-07,False,False,False,False,False,B9.5,9.505366e-07,2017-03-28T02:00:00.000,13.0,4.171535579189367e-07,False
52,186.0,201703280256.0,543941640.0,3.9262599216272065e-07,3.7825228105248243e-07,3.9756858427608677e-07,3.7787006590406236e-07,False,False,False,False,False,B4.2,4.2799377e-07,2017-03-28T03:00:00.000,4.0,2.5857855234789895e-07,False
53,187.0,201703280313.0,543943260.0,6.332749649118341e-07,4.887324394076131e-07,4.765437040532561e-07,4.3330763332960487e-07,False,False,False,False,False,C4.7,4.7928793e-06,2017-03-28T03:23:00.000,10.0,4.0248244204121875e-07,False
54,188.0,201703280348.0,543945360.0,8.402701610066288e-07,6.977771249694342e-07,7.152494845286128e-07,5.969336029920669e-07,False,False,False,False,False,B9.5,9.576478e-07,2017-03-28T03:57:00.000,9.0,2.9394067269095103e-07,False
55,189.0,201703280445.0,543948540.0,4.9512286750541534e-06,3.949141046177829e-06,4.3151999307156075e-06,3.03574483950797e-06,False,False,False,False,False,C4.9,4.983745e-06,2017-03-28T04:56:00.000,11.0,2.5382095714121533e-07,False
56,190.0,201703280709.0,543957300.0,8.811809948383598e-07,6.316936946859641e-07,7.548323424089176e-07,5.972349867988669e-07,False,False,False,False,False,C1.6,1.6617503e-06,2017-03-28T07:19:00.000,10.0,2.048262075504681e-07,False
58,193.0,201703280935.0,543966120.0,4.680271104007261e-07,4.308187726564938e-07,7.827745776012307e-07,4.944097327097552e-07,False,False,False,False,False,B6.3,6.309828e-07,2017-03-28T09:44:00.000,9.0,2.5045412144208967e-07,False
59,194.0,201703280955.0,543967020.0,1.0449326737216325e-06,8.768416250859445e-07,8.928586794354487e-07,7.730392894700344e-07,False,False,False,False,False,C1.6,1.6813545e-06,2017-03-28T10:01:00.000,6.0,3.321555936963705e-07,False
60,214.0,201703300655.0,544129320.0,2.896584874179098e-07,2.845190465450287e-07,2.8645396810134116e-07,2.8364451054585516e-07,False,False,False,False,False,B3.5,3.5870082e-07,2017-03-30T07:03:00.000,8.0,1.2571838681196823e-07,False
61,219.0,201703310147.0,544196940.0,2.5937649184015754e-07,2.50053972195019e-07,2.515403991765197e-07,2.4345749238818826e-07,False,False,False,False,False,B2.7,2.75056e-07,2017-03-31T01:50:00.000,3.0,1.586494562388907e-07,False
62,222.0,201703310445.0,544207920.0,4.041706631596753e-07,3.8148334624565905e-07,3.821917857749213e-07,3.7345014902712137e-07,False,False,False,False,False,B6.0,6.033189e-07,2017-03-31T04:53:00.000,8.0,1.6312768025272817e-07,False
63,226.0,201703310924.0,544224420.0,3.760622746540321e-07,3.212010426523193e-07,3.921226721104176e-07,3.501666014926741e-07,False,False,False,False,False,B2.0,2.0765815e-07,2017-03-31T09:31:00.000,7.0,4.239586459675593e-08,False
64,227.0,201703310933.0,544224420.0,3.760622746540321e-07,3.212010426523193e-07,3.921226721104176e-07,3.501666014926741e-07,False,False,False,False,False,B2.4,2.4810728e-07,2017-03-31T09:42:00.000,9.0,1.7316745015705237e-07,False
65,238.0,201703312253.0,544273140.0,1.4248780644265935e-06,1.248977355317038e-06,1.260195176655543e-06,1.1295888953100075e-06,False,False,False,False,False,C1.8,1.8190101e-06,2017-03-31T23:01:00.000,8.0,4.022513167001307e-07,False
66,239.0,201704010119.0,544281060.0,5.42366024092189e-07,4.828288524549862e-07,5.810246079818171e-07,5.238981088950823e-07,False,False,False,False,False,B5.2,5.2459114e-07,2017-04-01T01:27:00.000,8.0,3.8222381704144937e-07,False
68,242.0,201704010412.0,544292040.0,6.050549927749671e-07,5.368084998735867e-07,5.450089020087034e-07,4.964446702615533e-07,False,False,False,False,False,B9.4,9.4043804e-07,2017-04-01T04:15:00.000,3.0,2.9272206347741303e-07,False
70,245.0,201704011030.0,544314900.0,5.208742663853627e-07,4.969737688043097e-07,5.208742663853627e-07,5.049808464718808e-07,False,False,False,False,False,C1.4,1.4918089e-06,2017-04-01T10:35:00.000,5.0,3.447512142429332e-07,False
71,251.0,201704012131.0,544354860.0,6.647765985690057e-05,6.09834969509393e-05,6.0873069742228836e-05,5.964616502751596e-05,True,True,True,True,True,M6.8,6.87118e-05,2017-04-01T21:48:00.000,17.0,9.480689868723857e-07,True
72,252.0,201704012259.0,544359660.0,1.8664902654563775e-06,1.689896521384071e-06,1.7483438341514557e-06,1.5292962416424416e-06,False,False,False,False,True,C7.8,7.800008e-06,2017-04-01T23:03:00.000,4.0,1.0987513405780192e-06,False
73,255.0,201704020202.0,544371000.0,6.986957714616437e-07,6.485523158517026e-07,7.654409728274914e-07,6.848208613519091e-07,False,False,False,False,False,C1.5,1.5931446e-06,2017-04-02T02:10:00.000,8.0,6.740553430972795e-07,False
74,256.0,201704020220.0,544371000.0,6.986957714616437e-07,6.485523158517026e-07,7.654409728274914e-07,6.848208613519091e-07,False,False,False,False,False,B8.2,8.2368103e-07,2017-04-02T02:27:00.000,7.0,5.504538762579614e-07,False
75,257.0,201704020233.0,544373040.0,2.4938119622675003e-06,2.2492315565614263e-06,2.5123940758930985e-06,2.4248538466054015e-06,False,False,False,False,True,M1.2,1.2240209e-05,2017-04-02T02:46:00.000,13.0,6.917163091202383e-07,False
76,258.0,201704020251.0,544373040.0,2.4938119622675003e-06,2.2492315565614263e-06,2.5123940758930985e-06,2.4248538466054015e-06,False,False,False,False,False,C2.4,2.4316198e-06,2017-04-02T02:58:00.000,7.0,1.790348164831812e-06,False
