,Flare_Number,Flare_ID,Trigger_Time,Max_FOXSI,Mean_FOXSI,Max_HiC,Mean_HiC,Max_FOXSI_C5,Mean_FOXSI_C5,Max_HiC_C5,Mean_HiC_C5,Flare_C5,Flare_Class,Flare_Max_Flux,Peak_Time,Start_to_Peak,Background_Flux
0,1.0,201702090130.0,539876340.0,1.732371515572595e-06,1.0649356454450754e-06,1.732371515572595e-06,1.4098527572059538e-06,False,False,False,False,False,B4.3,4.3950894e-07,2017-02-09T01:40:00.000,10.0,1.0725744914452662e-07
1,2.0,201702090145.0,539876340.0,1.732371515572595e-06,1.0649356454450754e-06,1.732371515572595e-06,1.4098527572059538e-06,False,False,False,False,False,C1.7,1.7020639e-06,2017-02-09T01:51:00.000,6.0,1.7688651610114903e-07
2,3.0,201702090231.0,539881020.0,8.910060955713561e-07,6.690740974590881e-07,8.910060955713561e-07,7.845519007787516e-07,False,False,False,False,False,B3.2,3.2963194e-07,2017-02-09T02:40:00.000,9.0,2.0761093821874965e-07
3,4.0,201702090255.0,539881020.0,8.910060955713561e-07,6.938889214325172e-07,8.910060955713561e-07,7.773774655106536e-07,False,False,False,False,False,B3.9,3.911416e-07,2017-02-09T02:59:00.000,4.0,1.9707523790657433e-07
4,5.0,201702090303.0,539881020.0,8.910060955713561e-07,6.938889214325172e-07,8.910060955713561e-07,7.773774655106536e-07,False,False,False,False,False,B8.7,8.738849e-07,2017-02-09T03:09:00.000,6.0,3.3869207527459366e-07
5,6.0,201702090321.0,539881680.0,5.127723170517129e-07,4.908985715701419e-07,7.147122005335405e-07,5.295503910929256e-07,False,False,False,False,False,C2.0,2.05077e-06,2017-02-09T03:26:00.000,5.0,4.693983726156148e-07
6,7.0,201702090526.0,539890440.0,9.057353054231498e-07,7.854528689676954e-07,8.526410510967253e-07,6.594938781745441e-07,False,False,False,False,False,B8.8,8.8815443e-07,2017-02-09T05:42:00.000,16.0,9.331724015737564e-08
7,8.0,201702090603.0,539892300.0,5.183925964047376e-07,3.4107037549802044e-07,3.3027191648216103e-07,2.7134137781104073e-07,False,False,False,False,False,B5.2,5.298181e-07,2017-02-09T06:12:00.000,9.0,1.7459143464293447e-07
8,9.0,201702090628.0,539894040.0,2.857330798633484e-07,2.7418579406912613e-07,2.7427219606579456e-07,2.6760366722555773e-07,False,False,False,False,False,B4.5,4.5129113e-07,2017-02-09T06:35:00.000,7.0,2.1805381322792527e-07
9,10.0,201702090651.0,539895300.0,1.440897449356271e-06,8.36064543818793e-07,7.68177699228545e-07,6.144633744042949e-07,False,False,False,False,False,C1.8,1.8020371e-06,2017-02-09T07:02:00.000,11.0,2.3858072495386295e-07
10,11.0,201702090739.0,539898060.0,3.1202768013827153e-07,2.9178249860706273e-07,2.950901603071543e-07,2.7470863983580784e-07,False,False,False,False,False,B3.2,3.2729199e-07,2017-02-09T07:43:00.000,4.0,1.8649160438144463e-07
11,13.0,201702090929.0,539904900.0,1.5724504009995144e-07,1.3557597355884354e-07,1.3864611503322521e-07,1.2108320390780136e-07,False,False,False,False,False,B4.2,4.2583144e-07,2017-02-09T09:37:00.000,8.0,6.312729539104112e-08
12,21.0,201702151231.0,540434280.0,1.554959965233138e-07,9.51036156493501e-08,9.321579597099117e-08,6.794914497731952e-08,False,False,False,False,False,B3.0,3.0003866e-07,2017-02-15T12:42:00.000,11.0,3.593305919480372e-08
13,22.0,201702170925.0,540595680.0,1.4814254711836838e-07,1.2644257196825492e-07,1.3034239998432895e-07,1.1245557374195414e-07,False,False,False,False,False,B2.0,2.007316e-07,2017-02-17T09:32:00.000,7.0,5.742113273754512e-08
14,23.0,201702170952.0,540596940.0,1.332067682824345e-07,1.0244404080594904e-07,1.0325661037313694e-07,9.47894776004432e-08,False,False,False,False,False,B1.5,1.5604955e-07,2017-02-17T09:56:00.000,4.0,8.840636667173385e-08
15,26.0,201702190532.0,540754740.0,3.648021333901852e-07,3.365378518083162e-07,3.4017753591797373e-07,3.1874583328317385e-07,False,False,False,False,False,B4.1,4.1584468e-07,2017-02-19T05:41:00.000,9.0,2.450656495511794e-07
16,33.0,201702200403.0,540835500.0,3.1884400186754647e-07,2.9281378033374494e-07,3.468014426744048e-07,3.154974592689541e-07,False,False,False,False,False,B3.2,3.294221e-07,2017-02-20T04:21:00.000,18.0,1.4285835447935824e-07
17,35.0,201702201121.0,540861840.0,5.609628033198533e-07,4.903622539131902e-07,5.100956173009763e-07,4.305804850446293e-07,False,False,False,False,False,B6.3,6.3218783e-07,2017-02-20T11:29:00.000,8.0,1.3382695840391534e-07
18,36.0,201702201151.0,540863640.0,3.7805187957928865e-07,3.2656646453688154e-07,3.3045608915927005e-07,2.941337697848212e-07,False,False,False,False,False,B5.2,5.2721157e-07,2017-02-20T11:56:00.000,5.0,2.4231860606960254e-07
19,37.0,201702201341.0,540870360.0,3.063811675474426e-07,2.759458936907322e-07,2.730307926412934e-07,2.5923142743522476e-07,False,False,False,False,False,B7.9,7.9099254e-07,2017-02-20T13:48:00.000,7.0,1.713008686010653e-07
20,38.0,201702201412.0,540872400.0,9.857965324044926e-07,7.694246164646756e-07,8.014128525246633e-07,6.193752142280573e-07,False,False,False,False,False,C1.1,1.1091099e-06,2017-02-20T14:25:00.000,13.0,1.6234230315603781e-07
21,39.0,201702201651.0,540881940.0,4.867943630415539e-07,4.329135379066429e-07,4.423462769409525e-07,3.983990097822243e-07,False,False,False,False,False,B5.1,5.147059e-07,2017-02-20T17:03:00.000,12.0,1.9435853459981445e-07
22,43.0,201702210508.0,540926100.0,4.110036684323859e-07,3.425871284434834e-07,3.5363299843993445e-07,2.973240782466746e-07,False,False,False,False,False,,4.102217e-07,2017-02-21T05:22:00.000,14.0,1.5237783657084947e-07
23,44.0,201702210640.0,540931380.0,2.8266700269341527e-07,2.604503777092759e-07,2.596630679363443e-07,2.4976952772703953e-07,False,False,False,False,False,,3.7927842e-07,2017-02-21T06:45:00.000,5.0,1.932173745444743e-07
24,46.0,201702211115.0,540948120.0,4.43623491719336e-07,3.5129588127347233e-07,4.43623491719336e-07,2.998539230247843e-07,False,False,False,False,False,,3.002745e-07,2017-02-21T11:23:00.000,8.0,1.6115328094201686e-07
25,47.0,201702211126.0,540948120.0,4.43623491719336e-07,3.5129588127347233e-07,4.43623491719336e-07,2.998539230247843e-07,False,False,False,False,False,,1.911884e-07,2017-02-21T11:27:00.000,1.0,1.9562844499887433e-07
26,51.0,201702211909.0,540975420.0,1.7454328826715937e-07,1.7243083050288988e-07,1.8980736626872385e-07,1.75802583157747e-07,False,False,False,False,False,,1.7987811e-07,2017-02-21T19:17:00.000,8.0,1.1908748831501725e-07
27,53.0,201702212241.0,540989460.0,3.724904331647849e-07,3.48465533761555e-07,3.531748973273352e-07,3.281068075011717e-07,False,False,False,False,False,,4.1777022e-07,2017-02-21T22:53:00.000,12.0,1.3076140703560668e-07
28,54.0,201702220133.0,540998460.0,1.84288339255545e-07,1.7546068420415395e-07,1.961791156190884e-07,1.8429835790811921e-07,False,False,False,False,False,C1.0,1.0009262e-06,2017-02-22T01:51:00.000,18.0,1.55456717720881e-07
29,56.0,201702221258.0,541040700.0,5.043758392275777e-06,3.8005830447218614e-06,5.903809778828872e-06,4.73567888548132e-06,True,False,True,False,True,C6.3,6.3901207e-06,2017-02-22T13:27:00.000,29.0,1.3743063220772456e-07
30,57.0,201702221507.0,541048380.0,2.20794476035735e-07,2.054933787576374e-07,2.0799392075332435e-07,1.9403313444854575e-07,False,False,False,False,False,B2.2,2.2990895e-07,2017-02-22T15:15:00.000,8.0,1.4905450029800704e-07
32,60.0,201702222101.0,541069680.0,5.519901264960936e-07,4.6138211473589763e-07,4.794133587893157e-07,3.9574581478518667e-07,False,False,False,False,False,B6.9,6.9678464e-07,2017-02-22T21:13:00.000,12.0,1.4980378182372078e-07
34,62.0,201702230059.0,541083780.0,4.959092620993033e-07,4.413983845097391e-07,4.312069563638943e-07,4.219287177420483e-07,False,False,False,False,False,B6.2,6.2379655e-07,2017-02-23T01:05:00.000,6.0,4.612458894825977e-07
35,63.0,201702230125.0,541085220.0,3.523530267557362e-07,3.028804087534809e-07,3.1119938626034127e-07,2.678565067526506e-07,False,False,False,False,False,B4.6,4.6809706e-07,2017-02-23T01:29:00.000,4.0,3.3158082146655943e-07
36,64.0,201702230350.0,541093620.0,1.7451588973926846e-07,1.7173276489756972e-07,1.7451588973926846e-07,1.719182023407484e-07,False,False,False,False,False,B1.6,1.6763023e-07,2017-02-23T03:59:00.000,9.0,1.1398261534623089e-07
37,65.0,201702230834.0,541110360.0,2.0749658347085642e-07,1.5383564289095375e-07,2.3101571855477232e-07,1.8645859256594122e-07,False,False,False,False,False,B2.2,2.2599956e-07,2017-02-23T08:41:00.000,7.0,1.1992145232397888e-07
38,66.0,201702231032.0,541118640.0,6.891446560075565e-07,6.665276828243805e-07,6.891446560075565e-07,6.328018002932367e-07,False,False,False,False,False,B6.7,6.7843575e-07,2017-02-23T10:54:00.000,22.0,1.4295662253971386e-07
39,67.0,201702231414.0,541131660.0,3.239447892156022e-07,3.0895455438439967e-07,3.080897101881419e-07,2.9943646495667053e-07,False,False,False,False,False,B3.1,3.1389007e-07,2017-02-23T14:28:00.000,14.0,1.11202666630561e-07
40,69.0,201702232032.0,541153260.0,2.139823038760369e-07,1.7262676976770308e-07,2.0544574397263204e-07,1.7233058713372884e-07,False,False,False,False,False,C2.0,2.0385078e-06,2017-02-23T20:53:00.000,21.0,1.4547784132901143e-07
41,70.0,201702240003.0,541165980.0,1.7741891156219936e-07,1.3627509076741262e-07,2.22799727112033e-07,1.6626103160888306e-07,False,False,False,False,False,C1.6,1.6509745e-06,2017-02-24T00:12:00.000,9.0,1.1399695409863853e-07
42,71.0,201702240546.0,541186740.0,1.463268972656806e-07,1.2915923264245066e-07,1.668845897029314e-07,1.4733829800661624e-07,False,False,False,False,False,B1.5,1.5423724e-07,2017-02-24T05:56:00.000,10.0,8.535153739330781e-08
43,72.0,201702240603.0,541187400.0,1.6263828683804604e-07,1.5727663082998333e-07,1.864850247557115e-07,1.6225119736645865e-07,False,False,False,False,False,B1.9,1.9333285e-07,2017-02-24T06:07:00.000,4.0,1.3225246675574454e-07
44,80.0,201702262306.0,541422960.0,3.187507502389053e-07,2.6875562753048143e-07,2.7100588795292424e-07,2.4027272615967377e-07,False,False,False,False,False,B4.5,4.518865e-07,2017-02-26T23:18:00.000,12.0,7.329981599468738e-08
45,84.0,201702270452.0,541443540.0,1.0736485478446411e-07,9.834851510959197e-08,9.831742886490247e-08,9.389179211893861e-08,False,False,False,False,False,B1.8,1.834505e-07,2017-02-27T05:00:00.000,8.0,6.91312749268036e-08
46,91.0,201702272002.0,541498200.0,1.351626110590587e-06,1.1103905990239582e-06,1.158662598754745e-06,9.23931509078102e-07,False,False,False,False,False,C1.4,1.400656e-06,2017-02-27T20:17:00.000,15.0,1.0835245944917915e-07
47,92.0,201702272134.0,541503480.0,2.380875656626813e-07,2.169913386751432e-07,2.2282820566488226e-07,2.0021786895085825e-07,False,False,False,False,False,B3.6,3.6889418e-07,2017-02-27T21:39:00.000,5.0,1.818744124193472e-07
48,93.0,201702272252.0,541507380.0,1.899641688396514e-07,1.7219542769453255e-07,2.0860693439317401e-07,1.85591076728997e-07,False,False,False,False,False,B2.2,2.2065407e-07,2017-02-27T23:01:00.000,9.0,1.5151863408391364e-07
49,94.0,201702272322.0,541509240.0,2.2049933079415496e-07,2.0705594749870215e-07,2.2652021414160117e-07,2.1592306609363732e-07,False,False,False,False,False,B2.1,2.112319e-07,2017-02-27T23:25:00.000,3.0,1.8598974804717727e-07
50,95.0,201702272327.0,541509240.0,2.2049933079415496e-07,2.0705594749870215e-07,2.2652021414160117e-07,2.1592306609363732e-07,False,False,False,False,False,B2.3,2.3208997e-07,2017-02-27T23:34:00.000,7.0,1.9489664282446029e-07
51,96.0,201702272348.0,541511520.0,3.4356781952737947e-07,3.404933579531644e-07,3.4356781952737947e-07,3.4356781952737947e-07,False,False,False,False,False,nan,2.695659e-07,2017-02-28T00:27:00.000,39.0,2.1985074738495314e-07
